"Gift Messages are not applicable for empty order","Mesej Hadiah tidak boleh digunakan untuk pesanan kosong",module,Magento_GiftMessage
"Could not add gift message to order's item: ""%1","Tidak boleh menambah mesej hadiah untuk memesan item: ""%1",module,Magento_GiftMessage
"Do you have any gift items in your order?","Adakah anda mempunyai sebarang item hadiah di dalam pesanan anda?",module,Magento_GiftMessage
"Add gift options","Tambah pilihan hadiah",module,Magento_GiftMessage
"Gift Options for the Entire Order","Pilihan Hadiah untuk Keseluruhan Pesanan",module,Magento_GiftMessage
"Leave this box blank if you don't want to leave a gift message for the entire order.","Kosongkan kotak ini jika anda tidak mahu meninggalkan mesej hadiah untuk seluruh pesanan.",module,Magento_GiftMessage
"Gift Options for Individual Items","Pilihan Hadiah untuk Item Individu",module,Magento_GiftMessage
"<span>Item %1</span> of %2","<span>Item %1</span> of %2",module,Magento_GiftMessage
"Leave a box blank if you don't want to add a gift message for that item.","Kosongkan kotak ini jika anda tidak mahu menambah mesej hadiah untuk item tersebut.",module,Magento_GiftMessage
"Add Gift Options for the Entire Order","Tambah Pilihan Hadiah untuk Keseluruhan Pesanan",module,Magento_GiftMessage
"You can leave this box blank if you don't want to add a gift message for this address.","Anda boleh biarkan kotak ini kosong jika anda tidak mahu menambah mesej hadiah untuk alamat ini",module,Magento_GiftMessage
"Add gift options for Individual Items","Tambah Pilihan Hadiah untuk Item Individu",module,Magento_GiftMessage
"You can leave this box blank if you don't want to add a gift message for the item.","Kosongkan kotak ini jika anda tidak mahu menambah mesej hadiah untuk item tersebut.",module,Magento_GiftMessage
"No","Tidak",module,Magento_LayeredNavigation
"Filterable (with results)","Filterable (dengan hasil)",module,Magento_LayeredNavigation
"Filterable (no results)","Filterable (tiada hasil)",module,Magento_LayeredNavigation
"Use in Layered Navigation","Pakai pada Lapisan Navigasi",module,Magento_LayeredNavigation
"Can be used only with catalog input type Dropdown, Multiple Select and Price","Hanya boleh digunakan dalam jenis input katalog Dropdown, Pelbagai Pilihan dan Harga",module,Magento_LayeredNavigation
"Can be used only with catalog input type Dropdown, Multiple Select and Price.","Hanya boleh digunakan dalam jenis input katalog Dropdown, Pelbagai Pilihan dan Harga.",module,Magento_LayeredNavigation
"Use in Search Results Layered Navigation","Guna dalam Hasil Pencarian Lapisan Navigasi",module,Magento_LayeredNavigation
"Position","Posisi",module,Magento_LayeredNavigation
"Position in Layered Navigation","Posisi dalam Lapisan Navigasi",module,Magento_LayeredNavigation
"Position of attribute in layered navigation block.","Kedudukan atribut dalam blok navigasi berlapis.""
",module,Magento_LayeredNavigation
"item","item",module,Magento_LayeredNavigation
"items","item-item",module,Magento_LayeredNavigation
"Now Shopping by","Kini Pembelian oleh",module,Magento_LayeredNavigation
"Previous","Sebelum",module,Magento_LayeredNavigation
"Remove","Padam",module,Magento_LayeredNavigation
"Remove This Item","Keluarkan Item Ini",module,Magento_LayeredNavigation
"Shop By","Pembelian Oleh",module,Magento_LayeredNavigation
"Clear All","Keluarkan Semua",module,Magento_LayeredNavigation
"Shopping Options","Pilihan-Pilihan Pembelian",module,Magento_LayeredNavigation
"You can't use the payment type you selected to make payments to the billing country.","Anda tidak boleh menggunakan jenis pembayaran yang dipilih untuk melakukan pembayaran di negara surat-menyurat.",module,Magento_Payment
"Unable to save address. Please check input data.","Alamat tidak boleh disimpan. Sila periksa data input.",module,Magento_Quote
"Cart %1 doesn't contain products","%1 Troli tidak mengandungi produk",module,Magento_Quote
"Could not apply coupon code","Kod kupon tidak boleh dipakai",module,Magento_Quote
"Coupon code is not valid","Kod kupon tidak sah",module,Magento_Quote
"Could not delete coupon code","Tidak boleh memadam kod kupon",module,Magento_Quote
"Cannot assign customer to the given cart. You don't have permission for this operation.","Troli yang diberikan tidak boleh diberi kepada pelanggan. Anda tidak mempunyai persetujuan untuk operasi ini.",module,Magento_Quote
"Shipping address is not set","Alamat penghantaran tidak ditetapkan",module,Magento_Quote
"The requested Payment Method is not available.","Kaedah Pembayaran yang diminta tidak boleh didapati.",module,Magento_Quote
"We found an invalid request for adding product to quote.","Kami menemui permintaan yang tidak sah untuk menambah produk pada sebut harga.",module,Magento_Quote
"Product that you are trying to add is not available.","Produk yang anda cuba tambah tidak boleh didapati.",module,Magento_Quote
"This is the wrong quote item id to update configuration.","Terdapat ralat pada ID item yang disebut untuk kemas kini konfigurasi.",module,Magento_Quote
"This shipping method is not available. To use this shipping method, please contact us.","Kaedah penghantaran ini tidak boleh didapati. Untuk menggunakan kaedah penghantaran ini, sila hubungi kami.",module,Magento_Quote
"The address model is not defined.","Model alamat tidak dapat ditakrifkan.",module,Magento_Quote
"Grand Total","Jumlah Keseluruhan",module,Magento_Quote
"Shipping & Handling (%1)","Penghantaran & Pengendalian (%1)",module,Magento_Quote
"Shipping & Handling","Penghantaran & Pengendalian",module,Magento_Quote
"Shipping","Penghantaran",module,Magento_Quote
"Subtotal","Jumlah Kecil",module,Magento_Quote
"We found an invalid item option format.","Kami menemui format item pilihan yang tidak sah.",module,Magento_Quote
"An item option with code %1 already exists.","Item pilihan dengan kod %1 telah wujud.",module,Magento_Quote
"Item qty declaration error","Ralat pengakuan kuantiti item",module,Magento_Quote
"Some of the products below do not have all the required options.","Sesetengah produk di bawah tidak mempunyai pilihan yang diperlukan.",module,Magento_Quote
"Something went wrong during the item options declaration.","Terdapat ralat semasa pengakuan item pilihan.",module,Magento_Quote
"We found an item options declaration error.","Kami menemui ralat pengakuan item pilihan.",module,Magento_Quote
"Some of the selected options are not currently available.","Sesetengah pilihan yang dipilih tidak boleh didapati. ",module,Magento_Quote
"Selected option(s) or their combination is not currently available.","Pilihan yang dipilih atau kombinasinya tidak boleh didapati buat masa sekarang.",module,Magento_Quote
"Some item options or their combination are not currently available.","Sesetengah item pilihan atau kombinasinya adalah tidak boleh didapati buat masa sekarang.",module,Magento_Quote
"Cart %1 does not contain item %2","%1 Troli tidak mengandungi %2item",module,Magento_Quote
"Could not save quote","Sebut harga tidak boleh simpan",module,Magento_Quote
"Cart %1 doesn't contain item  %2","%1 Troli tidak mengandungi %2 item",module,Magento_Quote
"Could not remove item from quote","Item tidak boleh dikeluarkan daripada sebut harga",module,Magento_Quote
"The qty value is required to update quote item.","Nilai kuantiti diperlukan untuk mengemas kini item disebut.",module,Magento_Quote
"Minimum order amount is %1","Jumlah pesanan minimum adalah  %1",module,Magento_Quote
"Invalid customer id %1","ID %1 pelanggan tidak sah",module,Magento_Quote
"Invalid address id %1","ID %1 alamat tidak sah",module,Magento_Quote
"Invalid customer address id %1","ID %1 alamat pelanggan tidak sah",module,Magento_Quote
"Cannot create quote","Tidak boleh menghasilkan sebut harga",module,Magento_Quote
"Cannot assign customer to the given cart. The cart belongs to different store.","Tidak boleh membawa pelanggan ke troli yang diberi. Troli itu dimiliki oleh kedai berbeza.",module,Magento_Quote
"Cannot assign customer to the given cart. The cart is not anonymous.","Tidak boleh membawa pelanggan ke troli yang diberi. Troli itu identitinya tidak diketahui.",module,Magento_Quote
"Cannot assign customer to the given cart. Customer already has active cart.","Tidak boleh membawa pelanggan ke troli yang diberi. Pelanggan telah pun memiliki troli yang aktif.",module,Magento_Quote
"An error occurred on the server. Please try to place the order again.","Terdapat ralat pada pelayan. Sila cuba untuk meletakkan pesanan sekali lagi.",module,Magento_Quote
"Only 1 shipping assignment can be set","Hanya 1 tugasan penghantaran boleh ditetapkan",module,Magento_Quote
"This item price or quantity is not valid for checkout.","Harga item ini atau kuantiti tidak sah untuk semak keluar.",module,Magento_Quote
"Please check the shipping address information. %1","Sila periksa maklumat alamat penghantaran. %1",module,Magento_Quote
"Please specify a shipping method.","Sila pilih kaedah penghantaran yang spesifik.",module,Magento_Quote
"Please check the billing address information. %1","Sila periksa maklumat alamat surat-menyurat. %1",module,Magento_Quote
"Please select a valid payment method.","Sila pilih kaedah pembayaran yang sah.",module,Magento_Quote
"Store Credit","Kredit Kedai",module,Magento_Quote
"Discount","Diskaun",module,Magento_Quote
"Tax","Cukai",module,Magento_Quote
"Cart contains virtual product(s) only. Shipping address is not applicable.","Troli  hanya mengandungi produk maya sahaja. Alamat penghantaran tidak boleh digunakan.",module,Magento_Quote
"Shipping address not set.","Alamat penghantaran tidak ditetapkan",module,Magento_Quote
"Cannot set shipping method. %1","Kaedah penghantaran ini tidak boleh ditetapkan. %1",module,Magento_Quote
"Shipping method is not applicable for empty cart","Kaedah penghantaran tidak boleh digunakan pada troli kosong",module,Magento_Quote
"Cart contains virtual product(s) only. Shipping method is not applicable.","Troli mengandungi produk maya sahaja. Kaedah penghantaran tidak boleh digunakan.",module,Magento_Quote
"error123","ralat123",module,Magento_Quote
"error345","ralat345",module,Magento_Quote
"Summary","Kesimpulan",module,Magento_Review
"Submit Review","Hantar Ulasan",module,Magento_Review
"Only registered users can write reviews. Please <a href=""%1"">Sign in</a> or <a href=""%2"">create an account</a>","Hanya pengguna berdaftar boleh menulis ulasan. Sila <a href=""%1"">Daftar masuk</a> atau <a href=""%2"">cipta akaun</a>",module,Magento_Review
"Add Your Review","Tambah Ulasan Anda",module,Magento_Review
"Too many password reset requests. Please wait and try again or contact %1.","Terlalu banyak permintaan penetapan semula kata laluan. Sila tunggu sebentar dan cuba sekali lagi atau hubungi %1.",module,Magento_Security
"Your password reset link has expired.","Pautan penetapan semula kata laluan telah tamat.",module,Magento_User
"We're unable to send the password reset email.","Kami tidak dapat menghantar e-mel penetapan semula kata laluan.",module,Magento_User
"We'll email you a link to reset your password.","Kami akan menghantar e-mel penetapan semula kata laluan.",module,Magento_User
"Please correct this email address:","Sila betulkan alamat e-mel ini:",module,Magento_User
"Please enter an email address.","Sila masukkan alamat e-mel.",module,Magento_User
"You updated your password.","Anda telah mengemas kini kata laluan anda.",module,Magento_User
"Locked Users","Pengguna Dikunci",module,Magento_User
"Wish List","Senarai Hajat",module,Magento_Wishlist
"Wish List Sharing","Kongsi Senarai Hajat",module,Magento_Wishlist
"My Wish List","Senarai Hajat Saya",module,Magento_Wishlist
"%1's Wish List","Senarai Hajat %1's",module,Magento_Wishlist
"Page not found.","Halaman tidak ditemui",module,Magento_Wishlist
"We can't specify a product.","Kami tidak dapat menentukan produk.",module,Magento_Wishlist
"We can't add the item to Wish List right now: %1.","Kami tidak dapat menambah item ke Senarai Hajat sekarang: %1.",module,Magento_Wishlist
"We can't add the item to Wish List right now.","Kami tidak dapat menambah item ke Senarai Hajat sekarang.",module,Magento_Wishlist
"You added %1 to your shopping cart.","Anda menambah %1 ke troli pembelian anda.",module,Magento_Wishlist
"This product(s) is out of stock.","Produk ini telah kehabisan stok.",module,Magento_Wishlist
"We can't add the item to the cart right now.","Kami tidak dapat menambah item ke troli buat masa sekarang.",module,Magento_Wishlist
"We can't load the Wish List item right now.","Kami tidak dapat memuat item Senarai Hajat buat masa sekarang.",module,Magento_Wishlist
"We can't configure the product right now.","Kami tidak dapat mengkonfigurasi produk buat masa sekarang.",module,Magento_Wishlist
"The requested cart item doesn't exist.","Troli item yang diminta tidak wujud.",module,Magento_Wishlist
"%1 has been moved to your wish list.","%1 telah dipindah ke senarai hajat anda.",module,Magento_Wishlist
"We can't move the item to the wish list.","Kami tidak dapat mengalihkan item ke senarai hajat.",module,Magento_Wishlist
"We can't delete the item from Wish List right now because of an error: %1.","Kami tidak dapat memadam item daripada Senarai Hajat buat masa sekarang kerana terdapat ralat: %1",module,Magento_Wishlist
"We can't delete the item from the Wish List right now.","Kami tidak dapat memadam item daripada Senarai Hajat buat masa sekarang.",module,Magento_Wishlist
"Message length must not exceed %1 symbols","Panjang mesej sekurang-kurangnya tidak melebihi %1 simbol.",module,Magento_Wishlist
"Please enter an email address.","Sila masukkan alamat e-mel.",module,Magento_Wishlist
"This wish list can be shared %1 more times.","Senarai hajat ini boleh dikongsi lebih daripada %1 kali.",module,Magento_Wishlist
"Please enter a valid email address.","Sila masukkan alamat e-mel yang sah.",module,Magento_Wishlist
"Your wish list has been shared.","Senarai hajat anda telah dikongsi.",module,Magento_Wishlist
"We can't delete item from Wish List right now.","Kami tidak dapat memadam item daripada Senarai Hajat buat masa sekarang.",module,Magento_Wishlist
"Can't save description %1","%1 deskripsi tidak boleh disimpan",module,Magento_Wishlist
"Can't update wish list","Senarai hajat tidak boleh dikemas kini",module,Magento_Wishlist
"%1 has been updated in your Wish List.","%1 telah dikemas kini di dalam Senarai Hajat anda.",module,Magento_Wishlist
"We can't update your Wish List right now.","Kami tidak dapat mengemas kini Senarai Hajat anda sekarang.",module,Magento_Wishlist
"The requested Wish List doesn't exist.","Senarai Hajat yang diminta tidak wujud.",module,Magento_Wishlist
"We can't create the Wish List right now.","Kami tidak dapat buat Senarai Hajat sekarang.",module,Magento_Wishlist
"%1 items","%1 item",module,Magento_Wishlist
"1 item","1 item",module,Magento_Wishlist
"Comment","Komen",module,Magento_Wishlist
"Display number of items in wish list","Jumlah item yang ditunjukkan dalam senarai hajat",module,Magento_Wishlist
"Display item quantities","Kuantiti item ditunjukkan",module,Magento_Wishlist
"An item option with code %1 already exists.","Pilihan item dengan kod %1 sudah ada.",module,Magento_Wishlist
"We can't specify a wish list.","Kami tidak dapat menentukan senarai hajat.",module,Magento_Wishlist
"Cannot specify product.","Tidak dapat menentukan produk.",module,Magento_Wishlist
"Product is not salable.","Produk tidak boleh dijual.",module,Magento_Wishlist
"Invalid item option format.","Format item pilihan tidak sah.",module,Magento_Wishlist
"%1 for ""%2"".","%1 untuk ""%2"".",module,Magento_Wishlist
"We can't add this item to your shopping cart right now.","Kami tidak dapat menambah item ke troli pembelian anda buat masa sekarang.",module,Magento_Wishlist
"We couldn't add the following product(s) to the shopping cart: %1.","Kami tidak dapat menambah produk berikut ke troli pembelian: %1.",module,Magento_Wishlist
"We can't update the Wish List right now.","Kami tidak dapat mengemas kini Senarai Hajat anda sekarang.",module,Magento_Wishlist
"%1 product(s) have been added to shopping cart: %2.","%1 produk telah ditambah ke troli pembelian: %2.",module,Magento_Wishlist
"Comment:","Komen:",module,Magento_Wishlist
"We cannot retrieve the Wish List.","Kami tidak boleh mendapatkan Senarai Hajat.",module,Magento_Wishlist
"%1's Wishlist","Senarai Hajat %1",module,Magento_Wishlist
"We can't specify a wish list item.","Kami tidak dapat menentukan item dalam senarai hajat.",module,Magento_Wishlist
"The product does not exist.","Produk ini tidak wujud.",module,Magento_Wishlist
"Test Phrase","Frasa Ujian",module,Magento_Wishlist
"message","mesej",module,Magento_Wishlist
"Message","Mesej",module,Magento_Wishlist
"error-message","mesej-ralat",module,Magento_Wishlist
"LocalizedException","PengecualianTempatan",module,Magento_Wishlist
"Product Exception.","Pengecualian Produk",module,Magento_Wishlist
"Localized Exception.","Pengecualian Tempatan",module,Magento_Wishlist
"Are you sure you want to remove this item?","Adakah anda pasti untuk mengeluarkan item ini?",module,Magento_Wishlist
"Share Wish List","Kongsi Senarai Hajat",module,Magento_Wishlist
"Add All to Cart","Tambah Semua ke dalam Troli",module,Magento_Wishlist
"Update Wish List","Kemas Kini Senarai Hajat",module,Magento_Wishlist
"Move to Wishlist","Pindah ke Senarai Hajat",module,Magento_Wishlist
"Add to Wish List","Tambah ke Senarai Hajat",module,Magento_Wishlist
"View Product","Lihat Produk",module,Magento_Wishlist
"Qty","Kuantiti",module,Magento_Wishlist
"Add to Cart","Tambah ke Troli",module,Magento_Wishlist
"Availability","Kebolehsediaan",module,Magento_Wishlist
"In stock","Ada stok",module,Magento_Wishlist
"Out of stock","Tiada stok",module,Magento_Wishlist
"Edit","Edit",module,Magento_Wishlist
"Remove Item","Keluarkan Item",module,Magento_Wishlist
"Remove item","Keluarkan Item",module,Magento_Wishlist
"Add to Compare","Tambah untuk Dibandingkan",module,Magento_Wishlist
"This Wish List has no Items","Tiada item dalam Senarai Hajat ini",module,Magento_Wishlist
"%1 has been added to your Wish List.","%1 telah ditambah ke dalam Senarai Hajat.",module,Magento_Wishlist
"Click <a href=""%1"">here</a> to continue shopping.","Klik <a href=""%1"">sini</a>untuk teruskan membeli.",module,Magento_Wishlist
"See Details","Lihat Butiran",module,Magento_Wishlist
"Options Details","Pilihan Butiran",module,Magento_Wishlist
"RSS link to %1's wishlist","Pautan RSS ke %1 senarai hajat",module,Magento_Wishlist
"RSS Feed","Suapan RSS",module,Magento_Wishlist
"Product","Produk",module,Magento_Wishlist
"Back","Kembali",module,Magento_Wishlist
"Wish List is empty now.","Senarai Hajat telah dikosongkan sekarang.",module,Magento_Wishlist
"* Required Fields","* Maklumat Diperlukan",module,Magento_Wishlist
"Sharing Information","Kongsi Maklumat",module,Magento_Wishlist
"Email addresses, separated by commas","Alamat e-mel, dijarakkan oleh koma",module,Magento_Wishlist
"Check here to link an RSS feed to your Wish List.","Klik sini untuk pautan Suapan RSS ke dalam Senarai Hajat anda.",module,Magento_Wishlist
"Last Added Items","Item Terakhir Ditambah",module,Magento_Wishlist
"Remove This Item","Keluarkan Item Ini",module,Magento_Wishlist
"Go to Wish List","Pergi ke Senarai Hajat",module,Magento_Wishlist
"You have no items in your wish list.","Anda tidak mempunyai item dalam senarai hajat.",module,Magento_Wishlist
"If you are an existing member, please login with IC.","Jika anda ahli sedia ada, sila log masuk dengan No.IC."
"If you are an existing member, please login with IC.","Jika anda ahli sedia ada, sila log masuk dengan No.IC."
"If you are an existing member, please login with NRIC/Passport.","Jika anda ahli sedia ada, sila log masuk dengan No.IC/Passport"
"IC","No.IC"
"Mobile Number","Nombor Telefon Bimbit"
"Date of Birth","Tarikh Lahir"
"Date of Birth is invalid","Tarikh Lahir tidak sah"
"Next","Seterusnya"
"Sign In","Daftar Masuk"
"Email Address:","Alamat E-mel:"
"Password:","Kata Laluan:"
"Login","Log masuk"
"Forgot your password?","Terlupa kata laluan?"
"%name,","%nama,",module,Acommerce_CustomerAttributes
"new user registered:%name","pengguna baru berdaftar:%nama",module,Acommerce_CustomerAttributes
"Information:","Maklumat:",module,Acommerce_CustomerAttributes
"E-mail:","E-mel:",module,Acommerce_CustomerAttributes
"Customer ID:","ID Pelanggan:",module,Acommerce_CustomerAttributes
"Ceated at:","Terletak di:",module,Acommerce_CustomerAttributes
"Proceed through checkout faster when making a purchase","Teruskan daftar keluar dengan cepat semasa membuat pembelian",module,Acommerce_CustomerAttributes
"Check the status of orders","Periksa status pesanan",module,Acommerce_CustomerAttributes
"View past orders","Lihat pesanan lepas",module,Acommerce_CustomerAttributes
"Make changes to your account information","Buat perubahan pada maklumat akaun anda",module,Acommerce_CustomerAttributes
"Change your password","Tukar kata laluan anda",module,Acommerce_CustomerAttributes
"Store alternative addresses (for shipping to multiple family members and friends!)","Simpan alamat kedua (untuk menghantar kepada ahli keluarga dan rakan-rakan lain!)",module,Acommerce_CustomerAttributes
"Thank you again,%store","Terima kasih sekali lagi, %kedai",module,Acommerce_CustomerAttributes
"My billing and shipping address are the same","Alamat penghantaran dan surat-menyurat saya adalah sama",module,Amasty_Checkout
"Update","Kemas Kini",module,Amasty_Checkout
"Cancel","Batal",module,Amasty_Checkout
"Delivery","Penghantaran",module,Amasty_Checkout
"Item in Cart","Item dalam Troli",module,Amasty_Checkout
"Items in Cart","Item-item dalam Troli",module,Amasty_Checkout
"Qty","Kuantiti",module,Amasty_Checkout
"View Details","Lihat Butiran",module,Amasty_Checkout
"Options Details","Pilihan Butiran",module,Amasty_Checkout
"[edit]","[edit]",module,Amasty_Checkout
"To:","Kepada:",module,Amasty_Checkout
"From:","Daripada:",module,Amasty_Checkout
"Message:","Mesej:",module,Amasty_Checkout
"Place Order","Letak Pesanan",module,Amasty_Checkout
"Shipping Address","Alamat Penghantaran",module,Amasty_Checkout
"New Address","Alamat Baru",module,Amasty_Checkout
"Shipping Methods","Kaedah Penghantaran",module,Amasty_Checkout
"Select Method","Pilih Kaedah",module,Amasty_Checkout
"Price","Harga",module,Amasty_Checkout
"Method Title","Tajuk Kaedah",module,Amasty_Checkout
"Carrier Title","Tajuk Pembawa",module,Amasty_Checkout
"Next","Kemudian",module,Amasty_Checkout
"Sorry, no quotes are available for this order at this time","Maaf, tiada sebut harga yang boleh didapati untuk pesanan ini buat masa ini",module,Amasty_Checkout
"Place Order","Masukkan Pesanan",module,Ipay88_Ipay88
"Shipping Address","Alamat Penghantaran",module,Lancome_Checkout
"New Address","Alamat Baru",module,Lancome_Checkout
"Mandatory fields","Ruang wajib",module,Lancome_Checkout
"Shipping Methods","Kaedah-Kaedah Penghantaran",module,Lancome_Checkout
"Select Method","Pilih Kaedah",module,Lancome_Checkout
"Price","Harga",module,Lancome_Checkout
"Method Title","Tajuk Kaedah",module,Lancome_Checkout
"Carrier Title","Tajuk Pembawa",module,Lancome_Checkout
"Next","Kemudian",module,Lancome_Checkout
"Sorry, no quotes are available for this order at this time","Maaf, tiada sebut harga yang boleh didapati untuk pesanan ini buat masa ini",module,Lancome_Checkout
"Billing Address","Alamat Surat-Menyurat",module,Lancome_Checkout
"Same as shipping address","Sama seperti alamat penghantaran",module,Lancome_Checkout
"Update","Kemas Kini",module,Lancome_Checkout
"Cancel","Batal",module,Lancome_Checkout
"Save in address book","Simpan dalam buku alamat",module,Lancome_Checkout
"You can track your order status by creating an account.","Anda boleh jejak status pesanan anda dengan mencipta akaun.",module,Lancome_Checkout
"Email Address","Alamat E-mel:",module,Lancome_Checkout
"Create an Account","Cipta Akaun",module,Lancome_Checkout
"Order confirmation will be sent to this email address.","Pengesahan pesanan akan dihantar ke alamat e-mel ini.",module,Lancome_Checkout
"Note:","Nota:",theme,adminhtml/Hoatamus/backend
"Max 35 characters of each address line.","Maksimum 35 karekter untuk setiap baris alamat.",theme,adminhtml/Hoatamus/backend
"Password Reset Confirmation for %name","%nama untuk Pengesahan Penetapan Semula Kata Laluan",theme,adminhtml/Hoatamus/backend
"%name,","%nama,",theme,adminhtml/Hoatamus/backend
"There was recently a request to change the password for your account.","Terdapat permintaan untuk menukar kata laluan akaun anda baru-baru ini.",theme,adminhtml/Hoatamus/backend
"If you requested this change, reset your password here:","Jika anda meminta untuk mengubahnya, tetapkan semula kata laluan di sini:",theme,adminhtml/Hoatamus/backend
"Set a New Password","Tetapkan Kata Laluan Baru",theme,adminhtml/Hoatamus/backend
"If you did not make this request, you can ignore this email and your password will remain the same.","Jika anda tidak melakukan permintaan ini, sila abaikan e-mel ini dan kata laluan anda akan kekal sama.",theme,adminhtml/Hoatamus/backend
"Thank you,","Terima kasih,",theme,adminhtml/Hoatamus/backend
"Checkout as Guest","Semak Keluar sebagai Tetamu"
"Process to checkout","Proses ke semak keluar"
"New Members","Ahli-Ahli Baru"
"Create an account to get exclusive privileges:","Cipta akaun untuk mendapatkan ganjaran eksklusif:"
"Join Now","Sertai Sekarang"
"Shipping and Payment","Pembayaran dan Penghantaran"
"Review order","Lihat Pesanan"
"Confirm Order","Sahkan Pesanan"
"Checkout Method","Kaedah Semak Keluar"
"Welcome back","Selamat Kembali"
"Contact Detail","Maklumat Untuk Dihubungi"
"New Address","Alamat Baru"
"Continue To Shipping & Payment","Teruskan Pembayaran & Penghantaran"
"Contact Details","Maklumat Untuk Dihubungi"
"Shipping Preference","Keutamaan Penghantaran"
"Shipping Option","Pilihan Penghantaran"
"Select Method","Pilih Kaedah"
"Method Title","Tajuk Kaedah"
"Carrier Title","Tajuk Pembawa"
"Next","Kemudian"
"Sorry, no quotes are available for this order at this time","Maaf, tiada sebut harga yang boleh didapati untuk pesanan ini buat masa ini"
"Place Order","Buat Pesanan"
"Save in address book","Simpan dalam buku alamat"
"Choose an Address","Pilih Alamat"
"My Cart","Troli Saya"
"Your cart","Troli Anda"
"Qty.","Kuantiti"
"Recently added item(s)","Item ditambah baru-baru ini"
"Free shipping","Penghantaran Percuma"
"Your cart is empty!","Troli Anda Kosong!"
"View and edit cart","Lihat dan edit troli"
"Checkout","Semak Keluar"
"See Details","Lihat Butiran"
"Options Details","Pilihan Butiran"
"Update","Kemas Kini"
"Sub-total","Jumlah Kecil"
"Ship Here","Hantar Sini"
"Item in Cart","Item dalam Troli"
"Items in Cart","Item-item dalam Troli"
"Edit Cart","Edit Troli"
"View Details","Lihat Butiran"
"Order Summary","Rumusan Pesanan"
"Footer","Kekaki"
"Header","Kepala"
"Gift Message (optional)","Mesej Hadiah (pilihan)"
"Gift","Hadiah"
"This order is a gift, please gift box it.","Pesanan ini adalah hadiah, sila balut dalam kotak hadiah."
"Add a gift message","Tambah mesej hadiah"
"Your mesage","Mesej anda"
"250 characters left","Tinggal 250 huruf"
"If you have a promotional code, please enter it here","Sila masukkan kod promosi jika ada"
"login with one click","log masuk dengan satu klik"
"no extra passwords to remember","tiada kata lalulan lebih untuk diingat"
"Sign in with facebook","Daftar masuk dengan Facebook"
"Place Order","Buat Pesanan",module,Magento_Authorizenet
"Attention: Captcha is case sensitive.","Perhatian: Captcha sensitif pada huruf",module,Magento_Captcha
"Payment Transaction Failed Reminder","Peringatan Transaksi Bayaran Gagal",module,Magento_Checkout
"Payment Transaction Failed","Transaksi Bayaran Gagal",module,Magento_Checkout
"Reason","Alasan",module,Magento_Checkout
"Checkout Type","Jenis Semak Keluar",module,Magento_Checkout
"Customer:","Pelanggan:",module,Magento_Checkout
"Items","Item-item",module,Magento_Checkout
"Total:","Jumlah:",module,Magento_Checkout
"Billing Address:","Alamat Surat-Menyurat:",module,Magento_Checkout
"Shipping Address:","Alamat Penghantaran:",module,Magento_Checkout
"Shipping Method:","Kaedah Penghantaran:",module,Magento_Checkout
"Payment Method:","Kaedah Bayaran:",module,Magento_Checkout
"Date & Time:","Tarikh & Masa:",module,Magento_Checkout
"Sign In","Daftar masuk",module,Magento_Checkout
"Email Address","Alamat E-mel:",module,Magento_Checkout
"Password","Kata Laluan:",module,Magento_Checkout
"Forgot Your Password?","Terlupa Kata Laluan?",module,Magento_Checkout
"My billing and shipping address are the same","Alamat penghantaran dan surat-menyurat saya adalah sama",module,Magento_Checkout
"Update","Kemas Kini",module,Magento_Checkout
"Cancel","Batal",module,Magento_Checkout
"Save in address book","Simpan dalam buku alamat",module,Magento_Checkout
"Estimated Total","Jumlah Dianggarkan",module,Magento_Checkout
"You can create an account after checkout.","Anda boleh mencipta akaun selepas keluar.",module,Magento_Checkout
"You already have an account with us. Sign in or continue as guest.","Anda sudah mempunyai akaun dengan kami. Daftar masuk atau teruskan sebagai tetamu.",module,Magento_Checkout
"Login","Log masuk",module,Magento_Checkout
"Close","Tutup",module,Magento_Checkout
"of","daripada",module,Magento_Checkout
"Item in Cart","Item dalam Troli",module,Magento_Checkout
"Items in Cart","Item-item dalam Troli",module,Magento_Checkout
"Go to Checkout","Pergi ke Semak Keluar",module,Magento_Checkout
"Recently added item(s)","Item ditambah baru-baru ini",module,Magento_Checkout
"View and edit cart","Lihat dan edit troli",module,Magento_Checkout
"See Details","Lihat Butiran",module,Magento_Checkout
"Options Details","Pilihan Butiran",module,Magento_Checkout
"Remove","Padam",module,Magento_Checkout
"Cart Subtotal","Jumlah Kecil Troli",module,Magento_Checkout
"Payment Information","Maklumat Pembayaran",module,Magento_Checkout
"No Payment method available.","Tiada kaedah pembayaran boleh didapati.",module,Magento_Checkout
"You can track your order status by creating an account.","Anda boleh jejak status pesanan anda dengan mencipta akaun.",module,Magento_Checkout
"Place Order","Buat Pesanan",module,Magento_Checkout
"Forgot an Item?","Terlupa Item?",module,Magento_Checkout
"Edit Your Cart","Edit Troli Anda",module,Magento_Checkout
"Ship Here","Hantar Sini",module,Magento_Checkout
"Ship To:","Hantar Ke:",module,Magento_Checkout
"edit","edit",module,Magento_Checkout
"Shipping Address","Alamat Penghantaran",module,Magento_Checkout
"New Address","Alamat Baru",module,Magento_Checkout
"Shipping Methods","Kaedah Penghantaran",module,Magento_Checkout
"Select Method","Pilih Kaedah",module,Magento_Checkout
"Method Title","Tajuk Kaedah",module,Magento_Checkout
